model,trim,slug,category,category_slug,source_url,part_number,normalized_part_number,description,detail,product_url
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,air-bags,restraints--air-bags,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/restraints--air-bags,68371748AA,68371748AA,2015 2021 Dodge Charger Occupant Restraint Module,![Image 35: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Notes:****Engines:** 3.6L V6 24V VVT Engine. 5.7L V8 HEMI MDS VVT Engine. | *Description:** AIR BAG CONTROL | MSRP  $657.00,https://www.moparamerica.com/oem-parts/mopar-2015-2021-dodge-charger-occupant-restraint-module-68371748aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,air-bags,restraints--air-bags,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/restraints--air-bags,68371749AA,68371749AA,2015 2021 Dodge Charger Occupant Restraint Module,![Image 37: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Notes:****Engines:** 3.6L V6 24V VVT Engine. 5.7L V8 HEMI MDS VVT Engine. | *Description:** AIR BAG CONTROL | MSRP  $732.00,https://www.moparamerica.com/oem-parts/mopar-2015-2021-dodge-charger-occupant-restraint-module-68371749aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,air-bags,restraints--air-bags,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/restraints--air-bags,56054085AA,56054085AA,Acceleration Sensor,![Image 39: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Front End. Side Pillar. C Pillar. B-Pillar. 1st Row. Side Sensor. Front Impact Sensor. First row. | MSRP  $294.00 | $191.40,https://www.moparamerica.com/oem-parts/mopar-acceleration-sensor-56054085aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,seat-belts,restraints--seat-belts,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/restraints--seat-belts,5135197AA,5135197AA,Seat Belt Extender,![Image 20: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Front. | MSRP  $103.00 | $67.98,https://www.moparamerica.com/oem-parts/mopar-seat-belt-extender-5135197aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,seat-belts,restraints--seat-belts,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/restraints--seat-belts,1HZ06DX9AI,1HZ06DX9AI,Front Outer Seat Belt Right,![Image 22: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** FRONT OUTER,https://www.moparamerica.com/oem-parts/mopar-front-outer-seat-belt-right-1hz06dx9ai
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,seat-belts,restraints--seat-belts,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/restraints--seat-belts,1HZ053L1AI,1HZ053L1AI,Front Outer Seat Belt Left,![Image 24: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** FRONT OUTER | *Not For Sale** | *Not For Sale**,https://www.moparamerica.com/oem-parts/mopar-front-outer-seat-belt-left-1hz053l1ai
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,seat-belts,restraints--seat-belts,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/restraints--seat-belts,1HZ05DX9AI,1HZ05DX9AI,Front Outer Seat Belt Left,![Image 26: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** FRONT OUTER,https://www.moparamerica.com/oem-parts/mopar-front-outer-seat-belt-left-1hz05dx9ai
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,seat-belts,restraints--seat-belts,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/restraints--seat-belts,1HZ053T5AH,1HZ053T5AH,Front Outer Seat Belt Left,![Image 28: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** FRONT OUTER,https://www.moparamerica.com/oem-parts/mopar-front-outer-seat-belt-left-1hz053t5ah
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,seat-belts,restraints--seat-belts,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/restraints--seat-belts,6509460AA,6509460AA,Hex Nut,![Image 30: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** D-Ring to Height Adjuster Assembly. | MSRP  $4.80 | $3.14,https://www.moparamerica.com/oem-parts/mopar-hex-nut-6509460aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,seat-belts,restraints--seat-belts,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/restraints--seat-belts,68080745AD,68080745AD,Seat Belt Turning Loop Adjuster,![Image 32: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Includes Attachment Bolts. Right or Left. | MSRP  $82.70 | $54.56,https://www.moparamerica.com/oem-parts/mopar-seat-belt-turning-loop-adjuster-68080745ad
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,seat-belts,restraints--seat-belts,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/restraints--seat-belts,6105124AA,6105124AA,Pan Head Screw,"![Image 34: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Retractor to C-Pillar. Adjuster to B-Pillar Upper. Retractor to B-Pillar. Retractor Attaching. Seat Belt Anchor Bolt. Complete Inner and Outer Front. Buckle Assembly to Second Row Seat. .437-20X35.00. retractor to pillar. [DV, L5], Used With Power Driver Seat. Lower Retractor To Body Attach. | *Not For Sale** | *Not For Sale**",https://www.moparamerica.com/oem-parts/mopar-pan-head-screw-6105124aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,seat-belts,restraints--seat-belts,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/restraints--seat-belts,1TR581X9AH,1TR581X9AH,Front Inner Seat Belt,![Image 36: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Right Or Left. Police Pkg. | MSRP  $206.00 | $136.40,https://www.moparamerica.com/oem-parts/mopar-front-inner-seat-belt-1tr581x9ah
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,seat-belts,restraints--seat-belts,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/restraints--seat-belts,6ET091X9AB,6ET091X9AB,Front Inner Seat Belt Left,![Image 38: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $337.00 | $222.20 | +,https://www.moparamerica.com/oem-parts/mopar-front-inner-seat-belt-left-6et091x9ab
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,seat-belts,restraints--seat-belts,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/restraints--seat-belts,6ET081X9AB,6ET081X9AB,Front Inner Seat Belt Right,![Image 40: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | 2 This part contains hazardous materials. Extra shipping costs apply.,https://www.moparamerica.com/oem-parts/mopar-front-inner-seat-belt-right-6et081x9ab
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-column,steering--steering-column-and-intermediate-shaft,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-column-and-intermediate-shaft,68248471AD,68248471AD,2015 2019 Dodge Charger Steering Column,"![Image 21: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Includes Lower Column Shaft Seal. | MSRP  $1,145.00 | $745.80",https://www.moparamerica.com/oem-parts/mopar-2015-2019-dodge-charger-steering-column-68248471ad
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-column,steering--steering-column-and-intermediate-shaft,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-column-and-intermediate-shaft,68140569AG,68140569AG,2014 2021 Mopar Steering Column,![Image 23: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Includes Lower Column Shaft Seal. Includes Upper Intermediate Shaft and Boot. | MSRP  $989.00 | $652.30,https://www.moparamerica.com/oem-parts/mopar-2014-2021-mopar-steering-column-68140569ag
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-column,steering--steering-column-and-intermediate-shaft,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-column-and-intermediate-shaft,68259474AD,68259474AD,2014 2021 Mopar Steering Column,"![Image 25: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Includes Lower Column Shaft Seal. Includes Upper Intermediate Shaft and Boot. | MSRP  $1,025.00 | $675.40",https://www.moparamerica.com/oem-parts/mopar-2014-2021-mopar-steering-column-68259474ad
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-column,steering--steering-column-and-intermediate-shaft,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-column-and-intermediate-shaft,6104709AA,6104709AA,Hex Flange Nut,![Image 27: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Notes:****Engines:** 3.6L V6 24V VVT Engine. 5.7L V8 HEMI MDS VVT Engine. 6.2L V8 Supercharged Engine. 6.4L V8 SRT HEMI MDS Engine. | *Not For Sale** | *Not For Sale**,https://www.moparamerica.com/oem-parts/mopar-hex-flange-nut-6104709aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-column,steering--steering-column-and-intermediate-shaft,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-column-and-intermediate-shaft,6104716AA,6104716AA,Hex Flange Nut,![Image 29: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Notes:****Engines:** 3.6L V6 24V VVT Engine. 5.7L V8 HEMI MDS VVT Engine. 6.2L V8 Supercharged Engine. 6.4L V8 SRT HEMI MDS Engine. | *Not For Sale** | *Not For Sale**,https://www.moparamerica.com/oem-parts/mopar-hex-flange-nut-6104716aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-column,steering--steering-column-and-intermediate-shaft,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-column-and-intermediate-shaft,6104386AA,6104386AA,Hex Head Bolt And Washer,![Image 31: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Notes:****Engines:** 3.6L V6 24V VVT Engine. 5.7L V8 HEMI MDS VVT Engine. 6.4L V8 SRT HEMI MDS Engine. **Transmissions:** 5-SPEED AUTO W5A580 TRANSMISSION. | *Description:** M8x1.25x25.00. Bin Cover to Floor. M8-1.25. | MSRP  $11.90,https://www.moparamerica.com/oem-parts/mopar-hex-head-bolt-and-washer-6104386aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-column,steering--steering-column-and-intermediate-shaft,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-column-and-intermediate-shaft,6104406AA,6104406AA,Hex Head Screw And Washer,![Image 33: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Steering Column to Instrument Panel. Gusset to Front and Side Panel. Alternator / Generator To Engine Block. Steering Column to I/P. Steering Column Mounting. Sterring Column To Instrument Panel. Valve Bracket Cinch. Repair - Grill To Carrier. M8X1.25X80.00. grille to carrier. Valve Bracket to Tank Neck. | MSRP  $4.50 | $2.92,https://www.moparamerica.com/oem-parts/mopar-hex-head-screw-and-washer-6104406aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-column,steering--steering-column-and-intermediate-shaft,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-column-and-intermediate-shaft,6510755AA,6510755AA,Hex Head Screw And Washer,![Image 35: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** M8x1.25x40. Coupling Attachment. Lower Intermediate Shaft to Upper Intermediate Shaft. Upper Intermediate Shaft to Steering Shaft. | MSRP  $6.65 | $4.35,https://www.moparamerica.com/oem-parts/mopar-hex-head-screw-and-washer-6510755aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-column,steering--steering-column-and-intermediate-shaft,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-column-and-intermediate-shaft,55057340AB,55057340AB,Steering Coupling,![Image 37: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Notes:****Engines:** 3.6L V6 24V VVT Engine. 5.7L V8 HEMI MDS VVT Engine. | MSRP  $322.00 | $210.10,https://www.moparamerica.com/oem-parts/mopar-steering-coupling-55057340ab
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-column,steering--steering-column-and-intermediate-shaft,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-column-and-intermediate-shaft,6506950AA,6506950AA,Hex Flange Head Locking Bolt,![Image 39: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $6.35 | $4.13 | +,https://www.moparamerica.com/oem-parts/mopar-hex-flange-head-locking-bolt-6506950aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-wheel,steering--steering-wheel,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-wheel,6AD80DX9AA,6AD80DX9AA,Steering Wheel,![Image 34: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $819.00 | $540.10 | +,https://www.moparamerica.com/oem-parts/mopar-steering-wheel-6ad80dx9aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-wheel,steering--steering-wheel,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-wheel,6AD81DX9AA,6AD81DX9AA,Steering Wheel,"![Image 36: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $1,535.00 | $1,013.10 | +",https://www.moparamerica.com/oem-parts/mopar-steering-wheel-6ad81dx9aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-wheel,steering--steering-wheel,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-wheel,6AD821X9AA,6AD821X9AA,2015 2021 Mopar Steering Wheel,![Image 38: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $644.00 | $424.60 | +,https://www.moparamerica.com/oem-parts/mopar-2015-2021-mopar-steering-wheel-6ad821x9aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-wheel,steering--steering-wheel,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-wheel,6MS261X9AA,6MS261X9AA,2015 2021 Mopar Steering Wheel,![Image 40: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $860.00 | $567.60 | +,https://www.moparamerica.com/oem-parts/mopar-2015-2021-mopar-steering-wheel-6ms261x9aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-wheel,steering--steering-wheel,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-wheel,6511907AA,6511907AA,Oval Head Screw,![Image 42: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** M16x1.50x44.00. Steering wheel to column. Steering Wheel Attachment. | MSRP  $5.75 | $3.74,https://www.moparamerica.com/oem-parts/mopar-oval-head-screw-6511907aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-wheel,steering--steering-wheel,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-wheel,5SQ19JXPAA,5SQ19JXPAA,Steering Wheel Bezel,![Image 44: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** 9 O Clock. | MSRP  $127.00 | $83.05,https://www.moparamerica.com/oem-parts/mopar-steering-wheel-bezel-5sq19jxpaa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-wheel,steering--steering-wheel,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-wheel,5SQ18JXPAA,5SQ18JXPAA,Steering Wheel Bezel,![Image 46: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** 3 O Clock. | MSRP  $127.00 | $83.05,https://www.moparamerica.com/oem-parts/mopar-steering-wheel-bezel-5sq18jxpaa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-wheel,steering--steering-wheel,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-wheel,5SQ19JSLAA,5SQ19JSLAA,Steering Wheel Bezel Right,![Image 48: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** 9 O Clock. | MSRP  $140.00 | $91.69,https://www.moparamerica.com/oem-parts/mopar-steering-wheel-bezel-right-5sq19jslaa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-wheel,steering--steering-wheel,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-wheel,5SQ18JSLAA,5SQ18JSLAA,Steering Wheel Bezel Left,![Image 50: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** 3 O Clock. | MSRP  $125.00 | $81.46,https://www.moparamerica.com/oem-parts/mopar-steering-wheel-bezel-left-5sq18jslaa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-wheel,steering--steering-wheel,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-wheel,5SQ20JXPAA,5SQ20JXPAA,Steering Wheel Bezel,![Image 52: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** V Shaped at 6 O Clock Position. | MSRP  $127.00 | $83.05,https://www.moparamerica.com/oem-parts/mopar-steering-wheel-bezel-5sq20jxpaa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-wheel,steering--steering-wheel,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-wheel,5SQ20JSLAA,5SQ20JSLAA,Steering Wheel Bezel,![Image 54: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** V Shaped at 6 O Clock Position. | MSRP  $127.00 | $83.05,https://www.moparamerica.com/oem-parts/mopar-steering-wheel-bezel-5sq20jslaa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-wheel,steering--steering-wheel,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-wheel,1ZV37DX9AC,1ZV37DX9AC,Paddle Switch Cover Bezel Left,![Image 56: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** PADDLE SWITCH | MSRP  $5.90 | $3.85,https://www.moparamerica.com/oem-parts/mopar-paddle-switch-cover-bezel-left-1zv37dx9ac
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,steering-wheel,steering--steering-wheel,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/steering--steering-wheel,1ZV36DX9AC,1ZV36DX9AC,Paddle Switch Cover Bezel Right,![Image 58: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** PADDLE SWITCH | MSRP  $5.90 | $3.85,https://www.moparamerica.com/oem-parts/mopar-paddle-switch-cover-bezel-right-1zv36dx9ac
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,68265442AG,68265442AG,Body Side Aperture Outer Panel Right,![Image 44: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** BODY SIDE APERTURE OUTER,https://www.moparamerica.com/oem-parts/mopar-body-side-aperture-outer-panel-right-68265442ag
